NOC,Year,LSTM_Gold_Trend,LSTM_Total_Trend,LSTM_Host_Logit,Gold,Total,Is_Host,Is_Prep,Alpha,Is_History
Australia ,1948,0.7209984064102173,2.0143861770629883,-6.64543342590332,0.0,0.0,0.0,0.0,0.0,True
Australia ,1952,0.5398743152618408,1.3953248262405396,-7.633427143096924,0.0,0.0,0.0,0.0,0.0,True
Australia ,1956,0.058931946754455566,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True
Australia ,1960,0.058931946754455566,0.2913435697555542,-7.905168533325195,8.0,22.0,0.0,0.0,0.0,True
Australia ,1964,2.76940655708313,9.635326385498047,-4.666638374328613,0.0,0.0,0.0,0.0,0.0,True
Australia ,1968,2.579704999923706,7.34274959564209,-5.849325656890869,0.0,0.0,0.0,0.0,0.0,True
Australia ,1972,0.401065468788147,2.339923143386841,-6.473407745361328,0.0,0.0,0.0,0.0,0.0,True
Australia ,1976,0.058931946754455566,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True
Australia ,1980,0.058931946754455566,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True
Australia ,1984,0.058931946754455566,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True
Australia ,1988,0.058931946754455566,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True
Australia ,1992,0.058931946754455566,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True
Australia ,1996,0.058931946754455566,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True
Australia ,2000,0.058931946754455566,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True
Australia ,2004,0.058931946754455566,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True
Australia ,2008,0.058931946754455566,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True
Australia ,2012,0.058931946754455566,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True
Australia ,2016,0.058931946754455566,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True
Australia ,2020,0.058931946754455566,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True
Australia ,2024,0.058931946754455566,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True
Argentina ,1908,0.058931946754455566,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True
Argentina ,1912,0.058931946754455566,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True
Argentina ,1920,0.058931946754455566,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True
Argentina ,1924,0.058931946754455566,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True
Argentina ,1928,0.058931946754455566,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True
Argentina ,1932,0.058931946754455566,0.2913435697555542,-7.905168533325195,3.0,4.0,0.0,0.0,0.0,True
Argentina ,1936,0.6471443772315979,2.618417263031006,-5.926558494567871,0.0,0.0,0.0,0.0,0.0,True
Argentina ,1948,0.6975994110107422,1.8683053255081177,-6.716518878936768,0.0,0.0,0.0,0.0,0.0,True
Argentina ,1952,0.7271592617034912,1.7184525728225708,-7.648619651794434,0.0,0.0,0.0,0.0,0.0,True
Argentina ,1956,0.058931946754455566,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True
Argentina ,1960,0.058931946754455566,0.2913435697555542,-7.905168533325195,0.0,2.0,0.0,0.0,0.0,True
Argentina ,1964,0.21466252207756042,1.2744832038879395,-6.798307418823242,0.0,0.0,0.0,0.0,0.0,True
Argentina ,1968,0.16180884838104248,0.3731139898300171,-7.85511589050293,0.0,0.0,0.0,0.0,0.0,True
Argentina ,1972,0.01942300796508789,0.4085817337036133,-7.907209396362305,0.0,0.0,0.0,0.0,0.0,True
Argentina ,1976,0.058931946754455566,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True
Argentina ,1980,0.058931946754455566,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True
Argentina ,1984,0.058931946754455566,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True
Argentina ,1988,0.058931946754455566,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True
Argentina ,1992,0.058931946754455566,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True
Argentina ,1996,0.058931946754455566,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True
Argentina ,2000,0.058931946754455566,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True
Argentina ,2004,0.058931946754455566,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True
Argentina ,2008,0.058931946754455566,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True
Argentina ,2012,0.058931946754455566,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True
Argentina ,2016,0.058931946754455566,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True
Argentina ,2020,0.058931946754455566,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True
Argentina ,2024,0.058931946754455566,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True
Canada ,1908,0.058931946754455566,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True
Canada ,1912,0.058931946754455566,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True
Canada ,1920,0.058931946754455566,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True
Canada ,1924,0.058931946754455566,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True
Canada ,1928,0.058931946754455566,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True
Canada ,1932,0.058931946754455566,0.2913435697555542,-7.905168533325195,2.0,16.0,0.0,0.0,0.0,True
Canada ,1936,1.3405430316925049,4.711976051330566,-5.059074401855469,0.0,0.0,0.0,0.0,0.0,True
Canada ,1948,1.0877364873886108,3.390732765197754,-6.292313575744629,0.0,0.0,0.0,0.0,0.0,True
Canada ,1952,-0.5051249265670776,0.7584961652755737,-6.8688812255859375,0.0,0.0,0.0,0.0,0.0,True
Canada ,1956,0.058931946754455566,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True
Canada ,1960,0.058931946754455566,0.2913435697555542,-7.905168533325195,0.0,1.0,0.0,0.0,0.0,True
Canada ,1964,0.014177769422531128,0.5586553812026978,-7.341306209564209,0.0,0.0,0.0,0.0,0.0,True
Canada ,1968,0.15614008903503418,0.4131201505661011,-7.884293556213379,0.0,0.0,0.0,0.0,0.0,True
Canada ,1972,0.01623058319091797,0.2785522937774658,-7.912184238433838,0.0,0.0,0.0,0.0,0.0,True
Canada ,1976,0.058931946754455566,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True
Canada ,1980,0.058931946754455566,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True
Canada ,1984,0.058931946754455566,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True
Canada ,1988,0.058931946754455566,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True
Canada ,1992,0.058931946754455566,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True
Canada ,1996,0.058931946754455566,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True
Canada ,2000,0.058931946754455566,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True
Canada ,2004,0.058931946754455566,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True
Canada ,2008,0.058931946754455566,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True
Canada ,2012,0.058931946754455566,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True
Canada ,2016,0.058931946754455566,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True
Canada ,2020,0.058931946754455566,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True
Canada ,2024,0.058931946754455566,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True
Netherlands ,1908,0.058931946754455566,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True
Netherlands ,1912,0.058931946754455566,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True
Netherlands ,1920,0.058931946754455566,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True
Netherlands ,1924,0.058931946754455566,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True
Netherlands ,1928,0.058931946754455566,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True
Netherlands ,1932,0.058931946754455566,0.2913435697555542,-7.905168533325195,2.0,8.0,0.0,0.0,0.0,True
Netherlands ,1936,0.8203030228614807,3.1401495933532715,-5.637304306030273,0.0,0.0,0.0,0.0,0.0,True
Netherlands ,1948,0.8707983493804932,2.55458927154541,-6.562455654144287,0.0,0.0,0.0,0.0,0.0,True
Netherlands ,1952,0.0541156530380249,1.5885130167007446,-6.922305107116699,0.0,0.0,0.0,0.0,0.0,True
Netherlands ,1956,0.058931946754455566,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True
Netherlands ,1960,0.058931946754455566,0.2913435697555542,-7.905168533325195,0.0,3.0,0.0,0.0,0.0,True
Netherlands ,1964,0.4314984977245331,1.8934553861618042,-6.477294921875,0.0,0.0,0.0,0.0,0.0,True
Netherlands ,1968,0.15295052528381348,0.3654094934463501,-7.751086711883545,0.0,0.0,0.0,0.0,0.0,True
Netherlands ,1972,0.0602719783782959,0.6638611555099487,-7.85511589050293,0.0,0.0,0.0,0.0,0.0,True
Netherlands ,1976,0.058931946754455566,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True
Netherlands ,1980,0.058931946754455566,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True
Netherlands ,1984,0.058931946754455566,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True
Netherlands ,1988,0.058931946754455566,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True
Netherlands ,1992,0.058931946754455566,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True
Netherlands ,1996,0.058931946754455566,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True
Netherlands ,2000,0.058931946754455566,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True
Netherlands ,2004,0.058931946754455566,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True
Netherlands ,2008,0.058931946754455566,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True
Netherlands ,2012,0.058931946754455566,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True
Netherlands ,2016,0.058931946754455566,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True
Netherlands ,2020,0.058931946754455566,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True
Netherlands ,2024,0.058931946754455566,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True
South Africa ,1908,0.058931946754455566,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True
South Africa ,1912,0.058931946754455566,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True
South Africa ,1920,0.058931946754455566,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True
South Africa ,1924,0.058931946754455566,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True
South Africa ,1928,0.058931946754455566,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True
South Africa ,1932,0.058931946754455566,0.2913435697555542,-7.905168533325195,2.0,5.0,0.0,0.0,0.0,True
South Africa ,1936,0.6401001214981079,2.558037281036377,-5.917446136474609,0.0,0.0,0.0,0.0,0.0,True
South Africa ,1948,0.5976626873016357,1.7563942670822144,-6.77598237991333,0.0,0.0,0.0,0.0,0.0,True
South Africa ,1952,0.24752891063690186,0.9346400499343872,-7.645026206970215,0.0,0.0,0.0,0.0,0.0,True
South Africa ,1956,0.058931946754455566,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True
South Africa ,1960,0.058931946754455566,0.2913435697555542,-7.905168533325195,0.0,3.0,0.0,0.0,0.0,True
South Africa ,1964,0.4314984977245331,1.8934553861618042,-6.477294921875,0.0,0.0,0.0,0.0,0.0,True
South Africa ,1968,0.15295052528381348,0.3654094934463501,-7.751086711883545,0.0,0.0,0.0,0.0,0.0,True
South Africa ,1972,0.0602719783782959,0.6638611555099487,-7.85511589050293,0.0,0.0,0.0,0.0,0.0,True
South Africa ,1976,0.058931946754455566,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True
South Africa ,1980,0.058931946754455566,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True
South Africa ,1984,0.058931946754455566,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True
South Africa ,1988,0.058931946754455566,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True
South Africa ,1992,0.058931946754455566,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True
South Africa ,1996,0.058931946754455566,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True
South Africa ,2000,0.058931946754455566,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True
South Africa ,2004,0.058931946754455566,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True
South Africa ,2008,0.058931946754455566,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True
South Africa ,2012,0.058931946754455566,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True
South Africa ,2016,0.058931946754455566,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True
South Africa ,2020,0.058931946754455566,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True
South Africa ,2024,0.058931946754455566,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True
Ireland ,1908,0.058931946754455566,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True
Ireland ,1912,0.058931946754455566,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True
Ireland ,1920,0.058931946754455566,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True
Ireland ,1924,0.058931946754455566,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True
Ireland ,1928,0.058931946754455566,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True
Ireland ,1932,0.058931946754455566,0.2913435697555542,-7.905168533325195,2.0,2.0,0.0,0.0,0.0,True
Ireland ,1936,0.44678181409835815,1.9871563911437988,-6.35518741607666,0.0,0.0,0.0,0.0,0.0,True
Ireland ,1948,0.4988267421722412,1.0864946842193604,-7.372902870178223,0.0,0.0,0.0,0.0,0.0,True
Ireland ,1952,0.3509577512741089,0.9243839979171753,-7.821732521057129,0.0,0.0,0.0,0.0,0.0,True
Ireland ,1956,0.058931946754455566,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True
Ireland ,1960,0.058931946754455566,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True
Ireland ,1964,0.058931946754455566,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True
Ireland ,1968,0.058931946754455566,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True
Ireland ,1972,0.058931946754455566,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True
Ireland ,1976,0.058931946754455566,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True
Ireland ,1980,0.058931946754455566,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True
Ireland ,1984,0.058931946754455566,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True
Ireland ,1988,0.058931946754455566,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True
Ireland ,1992,0.058931946754455566,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True
Ireland ,1996,0.058931946754455566,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True
Ireland ,2000,0.058931946754455566,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True
Ireland ,2004,0.058931946754455566,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True
Ireland ,2008,0.058931946754455566,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True
Ireland ,2012,0.058931946754455566,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True
Ireland ,2016,0.058931946754455566,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True
Ireland ,2020,0.058931946754455566,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True
Ireland ,2024,0.058931946754455566,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True
Czechoslovakia ,1908,0.058931946754455566,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True
Czechoslovakia ,1912,0.058931946754455566,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True
Czechoslovakia ,1920,0.058931946754455566,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True
Czechoslovakia ,1924,0.058931946754455566,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True
Czechoslovakia ,1928,0.058931946754455566,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True
Czechoslovakia ,1932,0.058931946754455566,0.2913435697555542,-7.905168533325195,1.0,6.0,0.0,0.0,0.0,True
Czechoslovakia ,1936,0.6381298899650574,2.529568672180176,-5.931859016418457,0.0,0.0,0.0,0.0,0.0,True
Czechoslovakia ,1948,0.6514620780944824,1.92265784740448,-6.829970359802246,0.0,0.0,0.0,0.0,0.0,True
Czechoslovakia ,1952,0.1872016191482544,1.5097898244857788,-7.179203033447266,0.0,0.0,0.0,0.0,0.0,True
Czechoslovakia ,1956,0.058931946754455566,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True
Czechoslovakia ,1960,0.058931946754455566,0.2913435697555542,-7.905168533325195,3.0,8.0,0.0,0.0,0.0,True
Czechoslovakia ,1964,0.941529393196106,3.5306320190429688,-5.507955074310303,0.0,0.0,0.0,0.0,0.0,True
Czechoslovakia ,1968,0.8658609390258789,2.5254628658294678,-6.498279571533203,0.0,0.0,0.0,0.0,0.0,True
Czechoslovakia ,1972,0.10811972618103027,1.5088814496994019,-6.9348578453063965,0.0,0.0,0.0,0.0,0.0,True
Czechoslovakia ,1976,0.058931946754455566,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True
Czechoslovakia ,1980,0.058931946754455566,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True
Czechoslovakia ,1984,0.058931946754455566,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True
Czechoslovakia ,1988,0.058931946754455566,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True
Czechoslovakia ,1992,0.058931946754455566,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True
Czechoslovakia ,1996,0.058931946754455566,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True
Czechoslovakia ,2000,0.058931946754455566,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True
Czechoslovakia ,2004,0.058931946754455566,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True
Czechoslovakia ,2008,0.058931946754455566,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True
Czechoslovakia ,2012,0.058931946754455566,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True
Czechoslovakia ,2016,0.058931946754455566,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True
Czechoslovakia ,2020,0.058931946754455566,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True
Czechoslovakia ,2024,0.058931946754455566,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True
Austria ,1908,0.058931946754455566,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True
Austria ,1912,0.058931946754455566,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True
Austria ,1920,0.058931946754455566,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True
Austria ,1924,0.058931946754455566,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True
Austria ,1928,0.058931946754455566,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True
Austria ,1932,0.058931946754455566,0.2913435697555542,-7.905168533325195,1.0,5.0,0.0,0.0,0.0,True
Austria ,1936,0.6870352625846863,2.6299376487731934,-5.96910285949707,0.0,0.0,0.0,0.0,0.0,True
Austria ,1948,0.48167479038238525,1.4247689247131348,-7.010272026062012,0.0,0.0,0.0,0.0,0.0,True
Austria ,1952,0.12492930889129639,0.9477649927139282,-7.525450229644775,0.0,0.0,0.0,0.0,0.0,True
Austria ,1956,0.058931946754455566,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True
Austria ,1960,0.058931946754455566,0.2913435697555542,-7.905168533325195,1.0,2.0,0.0,0.0,0.0,True
Austria ,1964,0.2740682065486908,1.4889535903930664,-6.6029767990112305,0.0,0.0,0.0,0.0,0.0,True
Austria ,1968,0.24954169988632202,0.5152677297592163,-7.69199275970459,0.0,0.0,0.0,0.0,0.0,True
Austria ,1972,0.12056446075439453,0.49981677532196045,-7.883525371551514,0.0,0.0,0.0,0.0,0.0,True
Austria ,1976,0.058931946754455566,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True
Austria ,1980,0.058931946754455566,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True
Austria ,1984,0.058931946754455566,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True
Austria ,1988,0.058931946754455566,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True
Austria ,1992,0.058931946754455566,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True
Austria ,1996,0.058931946754455566,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True
Austria ,2000,0.058931946754455566,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True
Austria ,2004,0.058931946754455566,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True
Austria ,2008,0.058931946754455566,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True
Austria ,2012,0.058931946754455566,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True
Austria ,2016,0.058931946754455566,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True
Austria ,2020,0.058931946754455566,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True
Austria ,2024,0.058931946754455566,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True
India ,1908,0.058931946754455566,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True
India ,1912,0.058931946754455566,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True
India ,1920,0.058931946754455566,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True
India ,1924,0.058931946754455566,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True
India ,1928,0.058931946754455566,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True
India ,1932,0.058931946754455566,0.2913435697555542,-7.905168533325195,1.0,1.0,0.0,0.0,0.0,True
India ,1936,-0.05148589611053467,0.5316122770309448,-7.138845443725586,0.0,0.0,0.0,0.0,0.0,True
India ,1948,0.2625526189804077,0.52649986743927,-7.819055080413818,0.0,0.0,0.0,0.0,0.0,True
India ,1952,0.11349427700042725,0.41665947437286377,-7.897496223449707,0.0,0.0,0.0,0.0,0.0,True
India ,1956,0.058931946754455566,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True
India ,1960,0.058931946754455566,0.2913435697555542,-7.905168533325195,0.0,1.0,0.0,0.0,0.0,True
India ,1964,0.014177769422531128,0.5586553812026978,-7.341306209564209,0.0,0.0,0.0,0.0,0.0,True
India ,1968,0.15614008903503418,0.4131201505661011,-7.884293556213379,0.0,0.0,0.0,0.0,0.0,True
India ,1972,0.01623058319091797,0.2785522937774658,-7.912184238433838,0.0,0.0,0.0,0.0,0.0,True
India ,1976,0.058931946754455566,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True
India ,1980,0.058931946754455566,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True
India ,1984,0.058931946754455566,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True
India ,1988,0.058931946754455566,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True
India ,1992,0.058931946754455566,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True
India ,1996,0.058931946754455566,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True
India ,2000,0.058931946754455566,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True
India ,2004,0.058931946754455566,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True
India ,2008,0.058931946754455566,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True
India ,2012,0.058931946754455566,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True
India ,2016,0.058931946754455566,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True
India ,2020,0.058931946754455566,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True
India ,2024,0.058931946754455566,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True
Denmark ,1908,0.058931946754455566,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True
Denmark ,1912,0.058931946754455566,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True
Denmark ,1920,0.058931946754455566,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True
Denmark ,1924,0.058931946754455566,0.2913435697555542,-7.905168533325195,0.0,0.0,0.0,0.0,0.0,True
